,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,TS%,eFG%,Total S%,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,PPS,FIC40,ORtg,DRtg,eDiff,Poss,Pace,MOV,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,Season
3,Utah,72,48.2,116.4,41.3,88.1,0.46799999999999997,16.7,43.0,0.389,17.2,21.5,0.799,10.6,37.6,48.3,23.7,6.6,5.2,14.2,18.5,0.597,0.563,165.6,24.5,79.3,53.1,57.3,12.7,6.6,8.7,1.3,77.2,117.6,108.3,9.3,7125.7,98.5,9.3,1.5730000000000002,1.7,0.5,0.195,52,20,0.722,2021
4,Portland,72,48.1,116.1,41.3,91.1,0.45299999999999996,15.7,40.8,0.385,17.8,21.6,0.823,10.6,33.9,44.5,21.3,6.9,5.0,11.1,18.9,0.5770000000000001,0.54,166.1,23.0,77.5,49.5,51.5,9.9,7.0,9.4,1.3,73.6,117.8,116.0,1.8,7095.6,98.4,1.8,1.515,1.9,0.6,0.195,42,30,0.583,2021
5,Indiana,72,48.5,115.3,43.3,91.2,0.474,12.3,34.0,0.364,16.4,20.7,0.792,9.0,33.7,42.7,27.4,8.5,6.4,13.5,20.2,0.575,0.542,163.0,20.2,74.9,47.7,63.3,11.9,8.3,10.7,1.3,75.9,112.4,112.4,0.0,7385.7,101.6,0.0,1.633,2.0,0.6,0.18,34,38,0.47200000000000003,2021
6,Phoenix,72,48.6,115.3,43.3,88.3,0.49,13.1,34.6,0.37799999999999995,15.6,18.7,0.8340000000000001,8.8,34.2,42.9,26.9,7.2,4.3,12.5,19.1,0.597,0.564,170.2,20.8,78.5,50.1,62.2,11.5,7.3,8.0,1.3,76.5,117.2,111.3,5.9,7082.1,97.2,5.8,1.6219999999999999,2.1,0.6,0.177,51,21,0.708,2021
7,Denver,72,48.6,115.1,43.3,89.2,0.485,12.9,34.2,0.377,15.7,19.5,0.8029999999999999,10.5,33.9,44.4,26.8,8.1,4.5,13.5,19.1,0.588,0.557,166.4,24.7,78.9,51.9,62.1,12.1,8.2,9.0,1.3,76.8,117.1,112.1,5.0,7072.6,97.1,4.9,1.621,2.0,0.6,0.17600000000000002,47,25,0.653,2021
8,New Orleans,72,48.4,114.6,42.5,89.1,0.47700000000000004,10.6,30.4,0.348,19.0,26.1,0.7290000000000001,11.7,35.7,47.4,26.0,7.6,4.4,14.6,18.0,0.57,0.537,155.4,26.3,80.0,53.1,61.2,12.7,7.5,8.5,1.3,75.1,113.5,113.8,-0.3,7268.6,100.1,-0.3,1.6119999999999999,1.8,0.5,0.214,31,41,0.431,2021
9,L.A. Clippers,72,48.0,114.0,41.8,86.7,0.48200000000000004,14.3,34.7,0.41100000000000003,16.2,19.3,0.8390000000000001,9.4,34.7,44.2,24.4,7.1,4.1,13.2,19.2,0.599,0.564,173.2,22.7,79.1,51.7,58.4,12.2,7.3,7.6,1.3,75.0,117.6,111.2,6.4,6980.1,96.9,6.2,1.584,1.8,0.5,0.18600000000000003,47,25,0.653,2021
10,Sacramento,72,48.1,113.7,42.6,88.6,0.48100000000000004,12.1,33.3,0.364,16.4,22.0,0.745,9.4,32.0,41.4,25.5,7.5,5.0,13.4,19.4,0.578,0.5489999999999999,159.0,21.3,75.0,47.8,59.9,12.0,7.5,8.8,1.3,72.7,113.6,117.3,-3.7,7209.9,100.0,-3.7,1.599,1.9,0.6,0.185,31,41,0.431,2021
11,Golden State,72,48.1,113.7,41.3,88.2,0.46799999999999997,14.6,38.7,0.376,16.6,21.1,0.785,8.0,35.1,43.0,27.7,8.2,4.8,15.0,21.2,0.583,0.551,162.9,17.9,76.6,47.6,67.0,13.3,8.0,8.7,1.3,74.0,111.1,110.1,1.0,7368.3,102.2,1.1,1.67,1.8,0.5,0.188,39,33,0.542,2021
12,Atlanta,72,48.3,113.7,40.8,87.2,0.46799999999999997,12.4,33.4,0.373,19.7,24.2,0.812,10.6,35.1,45.6,24.1,7.0,4.8,13.2,19.3,0.581,0.539,165.2,24.4,77.8,51.7,59.1,11.9,7.1,8.6,1.3,73.6,115.7,113.3,2.4,7075.7,97.6,2.3,1.591,1.8,0.5,0.226,41,31,0.569,2021
13,Philadelphia,72,48.4,113.6,41.4,86.9,0.47600000000000003,11.3,30.1,0.374,19.6,25.5,0.767,10.0,35.0,45.1,23.7,9.1,6.2,14.4,20.2,0.579,0.541,161.8,23.2,78.2,51.2,57.2,12.8,9.0,11.5,1.3,74.1,113.2,107.6,5.6,7227.9,99.5,5.6,1.5719999999999998,1.6,0.6,0.225,49,23,0.6809999999999999,2021
14,Memphis,72,48.3,113.3,42.8,91.8,0.467,11.2,31.4,0.35600000000000004,16.4,21.3,0.7709999999999999,11.2,35.3,46.5,26.9,9.1,5.1,13.3,18.7,0.56,0.528,159.3,24.2,78.3,51.0,62.8,11.6,9.0,9.4,1.2,76.5,112.0,111.0,1.0,7280.3,100.4,1.0,1.6280000000000001,2.0,0.7,0.179,38,34,0.528,2021
15,Boston,72,48.3,112.6,41.5,88.9,0.466,13.6,36.4,0.374,16.1,20.8,0.775,10.6,33.6,44.3,23.5,7.7,5.3,14.1,20.4,0.574,0.5429999999999999,161.6,24.3,78.1,51.0,56.6,12.5,7.8,10.3,1.3,71.4,114.0,112.5,1.5,7115.2,98.3,1.5,1.5659999999999998,1.7,0.5,0.18100000000000002,36,36,0.5,2021
16,Dallas,72,48.1,112.4,41.1,87.3,0.47,13.8,38.1,0.36200000000000004,16.5,21.2,0.778,9.1,34.2,43.3,22.9,6.3,4.3,12.1,19.4,0.5820000000000001,0.55,161.1,21.1,77.8,49.6,55.7,11.1,6.4,8.3,1.3,71.1,115.4,113.0,2.3,7017.7,97.3,2.3,1.557,1.9,0.5,0.18899999999999997,42,30,0.583,2021
17,Minnesota,72,48.3,112.1,40.7,90.9,0.44799999999999995,13.1,37.6,0.349,17.6,23.1,0.7609999999999999,10.5,33.0,43.5,25.6,8.8,5.5,14.3,20.9,0.555,0.52,155.8,22.7,76.8,48.7,63.0,12.4,8.6,9.9,1.2,71.0,109.5,115.0,-5.4,7370.0,101.6,-5.6,1.63,1.8,0.6,0.193,23,49,0.319,2021
18,Toronto,72,48.1,111.3,39.7,88.7,0.44799999999999995,14.5,39.3,0.368,17.4,21.3,0.815,9.4,32.1,41.6,24.1,8.6,5.4,13.2,21.2,0.5670000000000001,0.529,163.1,20.8,76.3,47.6,60.7,11.9,8.7,11.2,1.3,70.4,112.0,112.5,-0.5,7150.5,99.2,-0.5,1.607,1.8,0.6,0.196,27,45,0.375,2021
19,San Antonio,72,48.6,111.1,41.9,90.5,0.462,9.9,28.4,0.35,17.4,22.0,0.792,9.3,34.6,43.9,24.4,7.0,5.1,11.4,18.0,0.5539999999999999,0.517,160.4,20.0,77.3,48.1,58.4,10.2,7.0,8.9,1.2,71.1,111.0,112.8,-1.7,7203.1,98.9,-1.7,1.584,2.1,0.6,0.192,33,39,0.45799999999999996,2021
20,Chicago,72,48.3,110.7,42.2,88.6,0.47600000000000003,12.6,34.0,0.37,13.8,17.5,0.7909999999999999,9.6,35.3,45.0,26.8,6.7,4.2,15.1,18.9,0.575,0.547,163.6,22.3,80.3,51.6,63.5,13.6,6.7,7.6,1.2,72.0,111.1,112.0,-0.9,7170.5,99.0,-0.9,1.635,1.8,0.4,0.156,31,41,0.431,2021
21,L.A. Lakers,72,48.5,109.5,40.6,86.1,0.47200000000000003,11.1,31.2,0.354,17.2,23.3,0.7390000000000001,9.7,34.6,44.2,24.7,7.8,5.4,15.2,19.1,0.569,0.536,156.5,22.5,79.7,51.3,60.7,13.6,7.8,9.9,1.3,70.0,109.9,107.1,2.8,7176.0,98.7,2.8,1.607,1.6,0.5,0.2,42,30,0.583,2021
22,Charlotte,72,48.2,109.5,39.9,87.8,0.455,13.7,37.0,0.369,15.9,20.9,0.7609999999999999,10.6,33.2,43.8,26.8,7.8,4.8,14.8,18.0,0.564,0.532,158.6,23.5,75.7,49.2,67.2,13.3,8.0,9.8,1.2,72.0,110.9,112.8,-2.0,7107.9,98.3,-1.9,1.672,1.8,0.5,0.18100000000000002,33,39,0.45799999999999996,2021
23,Houston,72,48.1,108.8,39.3,88.5,0.444,13.8,40.6,0.33899999999999997,16.5,22.3,0.74,9.3,33.3,42.6,23.6,7.6,5.0,14.7,19.5,0.5529999999999999,0.521,152.3,19.8,77.1,47.2,60.1,13.0,7.5,9.3,1.2,66.6,107.1,114.9,-7.8,7313.1,101.4,-7.9,1.601,1.6,0.5,0.187,17,55,0.23600000000000002,2021
24,Miami,72,48.3,108.1,39.2,83.7,0.46799999999999997,12.9,36.2,0.358,16.7,21.1,0.79,8.0,33.5,41.5,26.3,7.9,4.0,14.1,18.9,0.581,0.546,161.6,19.4,77.9,49.2,67.1,13.1,8.1,8.6,1.3,70.5,111.2,111.2,0.0,6997.1,96.6,0.0,1.671,1.9,0.6,0.19899999999999998,40,32,0.556,2021
25,New York,72,48.4,107.0,39.4,86.5,0.456,11.8,30.0,0.392,16.4,20.9,0.784,9.7,35.5,45.1,21.4,7.0,5.1,12.9,20.5,0.5589999999999999,0.524,163.2,21.9,78.6,50.6,54.3,11.9,7.3,10.0,1.2,66.9,110.6,108.2,2.4,6967.4,95.9,2.3,1.5430000000000001,1.7,0.5,0.19,41,31,0.569,2021
26,Detroit,72,48.4,106.6,38.7,85.6,0.452,11.6,32.9,0.35100000000000003,17.8,23.4,0.759,9.6,33.1,42.7,24.2,7.4,5.2,14.9,20.5,0.556,0.519,156.2,21.9,76.9,49.1,62.6,13.5,7.5,9.3,1.2,65.8,108.0,112.6,-4.5,7106.0,97.8,-4.5,1.626,1.6,0.5,0.207,20,52,0.278,2021
27,Oklahoma City,72,48.2,105.0,38.8,88.0,0.441,11.9,35.1,0.33899999999999997,15.5,21.3,0.725,9.9,35.7,45.6,22.1,7.0,4.4,16.1,18.1,0.539,0.509,150.4,21.2,77.9,49.2,56.8,14.2,6.9,8.1,1.2,63.0,103.5,114.0,-10.5,7302.0,101.0,-10.6,1.568,1.4,0.4,0.17600000000000002,22,50,0.306,2021
28,Orlando,72,48.1,104.0,38.3,89.2,0.429,10.9,31.8,0.34299999999999997,16.6,21.4,0.775,10.4,35.1,45.4,21.8,6.9,4.4,12.8,17.2,0.527,0.49,154.7,21.6,78.2,49.0,57.0,11.5,7.0,8.4,1.2,64.4,105.1,114.5,-9.4,7122.9,98.6,-9.3,1.57,1.7,0.5,0.18600000000000003,21,51,0.292,2021
29,Cleveland,72,48.4,103.8,38.6,85.8,0.45,10.0,29.7,0.336,16.7,22.4,0.743,10.4,32.3,42.8,23.8,7.8,4.5,15.5,18.2,0.5429999999999999,0.508,153.0,23.6,76.6,49.4,61.8,13.9,7.9,8.3,1.2,63.9,105.8,114.4,-8.6,7068.0,97.3,-8.4,1.618,1.5,0.5,0.19399999999999998,22,50,0.306,2021
0,Minnesota,82,48.2,115.9,41.6,91.0,0.457,14.8,41.3,0.358,18.0,23.1,0.778,11.2,32.9,44.2,25.7,8.8,5.6,14.3,21.8,0.573,0.539,159.3,24.4,74.9,49.0,61.7,12.4,8.7,11.2,1.3,74.5,114.3,111.7,2.6,8316.2,100.9,2.6,1.617,1.8,0.6,0.198,46,36,0.561,2022
1,Memphis,82,48.2,115.6,43.5,94.4,0.461,11.5,32.7,0.353,17.0,23.1,0.7340000000000001,14.1,35.0,49.2,26.0,9.8,6.5,13.2,19.8,0.5529999999999999,0.522,154.8,30.0,77.8,53.3,59.7,11.2,9.6,12.0,1.2,79.4,114.7,109.0,5.6,8268.0,100.3,5.7,1.597,2.0,0.7,0.18,56,26,0.6829999999999999,2022
2,Milwaukee,82,48.2,115.5,41.8,89.4,0.46799999999999997,14.1,38.4,0.366,17.8,22.9,0.7759999999999999,10.2,36.5,46.7,23.9,7.6,4.0,13.4,18.2,0.58,0.546,160.9,23.0,78.6,51.4,57.2,11.9,7.6,7.9,1.3,75.0,115.1,111.8,3.3,8224.3,99.9,3.4,1.5719999999999998,1.8,0.6,0.19899999999999998,51,31,0.622,2022
3,Charlotte,82,48.5,115.3,42.8,91.4,0.46799999999999997,13.9,38.2,0.365,15.8,21.4,0.74,10.8,33.7,44.6,28.1,8.6,4.9,13.3,19.9,0.5720000000000001,0.544,157.4,23.3,74.8,48.7,65.6,11.6,8.5,9.5,1.3,77.0,114.2,113.7,0.4,8284.2,100.0,0.4,1.656,2.1,0.7,0.17300000000000001,43,39,0.524,2022
4,Phoenix,82,48.1,114.8,43.7,90.1,0.485,11.6,31.9,0.364,15.9,19.9,0.797,9.8,35.5,45.3,27.4,8.6,4.4,12.9,19.9,0.581,0.5489999999999999,164.5,22.3,77.1,50.5,62.7,11.5,8.6,8.1,1.3,77.8,114.8,107.3,7.5,8199.0,99.7,7.5,1.6269999999999998,2.1,0.7,0.17600000000000002,64,18,0.78,2022
5,Atlanta,82,48.1,113.9,41.5,88.3,0.47,12.9,34.4,0.374,18.1,22.3,0.812,10.0,33.9,44.0,24.6,7.2,4.2,11.8,18.7,0.581,0.5429999999999999,165.6,23.0,76.9,50.1,59.3,10.8,7.3,7.9,1.3,74.6,116.5,114.9,1.6,8017.7,97.7,1.6,1.5930000000000002,2.1,0.6,0.205,43,39,0.524,2022
6,Utah,82,48.1,113.6,40.6,86.2,0.47100000000000003,14.5,40.3,0.36,17.9,23.4,0.767,10.8,35.6,46.3,22.4,7.2,4.9,14.0,18.9,0.589,0.555,159.8,25.4,78.3,52.7,55.2,12.7,7.3,9.0,1.3,73.7,116.7,110.5,6.2,7983.8,97.1,6.0,1.5519999999999998,1.6,0.5,0.20800000000000002,49,33,0.598,2022
7,San Antonio,82,48.3,113.2,43.2,92.7,0.467,11.3,32.0,0.35200000000000004,15.4,20.4,0.754,11.0,34.3,45.3,27.9,7.6,4.9,12.7,18.1,0.556,0.527,157.3,23.7,75.1,49.2,64.6,11.1,7.6,8.5,1.2,75.7,112.4,112.3,0.1,8254.5,100.0,0.1,1.646,2.2,0.6,0.166,34,48,0.415,2022
8,Brooklyn,82,48.2,112.9,42.0,88.4,0.475,11.5,31.7,0.361,17.5,21.7,0.805,10.3,34.1,44.4,25.3,7.1,5.5,14.1,20.4,0.5760000000000001,0.54,164.1,23.9,75.1,50.2,60.2,12.5,7.1,10.1,1.3,73.0,113.6,112.8,0.8,8150.4,99.0,0.8,1.6019999999999999,1.8,0.5,0.198,44,38,0.537,2022
9,Denver,82,48.3,112.7,41.7,86.3,0.483,12.7,35.9,0.353,16.7,21.0,0.795,9.2,34.9,44.1,27.8,7.2,3.7,14.5,20.0,0.59,0.556,163.1,21.9,78.3,51.0,66.7,13.2,7.4,7.0,1.3,74.3,114.5,112.2,2.3,8073.0,97.8,2.3,1.6669999999999998,1.9,0.5,0.19399999999999998,48,34,0.585,2022
10,L.A. Lakers,82,48.7,112.1,41.6,88.8,0.469,12.0,34.5,0.34700000000000003,16.8,23.0,0.732,9.5,34.5,44.0,24.0,7.6,5.2,14.5,20.2,0.5670000000000001,0.537,154.9,21.1,75.8,48.6,57.6,12.8,7.5,9.5,1.3,69.4,110.3,113.3,-3.0,8333.7,100.1,-3.0,1.5759999999999998,1.7,0.5,0.19,33,49,0.402,2022
11,Boston,82,48.5,111.8,40.7,87.4,0.466,13.2,37.1,0.35600000000000004,17.0,20.9,0.816,10.5,35.5,46.1,24.8,7.2,5.8,13.6,18.5,0.578,0.542,163.8,24.0,77.3,51.3,60.9,12.4,7.4,11.0,1.3,74.6,114.4,107.0,7.5,8010.1,96.6,7.3,1.609,1.8,0.5,0.195,51,31,0.622,2022
12,Chicago,82,48.1,111.6,41.7,86.9,0.48,10.6,28.8,0.369,17.5,21.5,0.813,8.7,33.7,42.3,23.9,7.1,4.1,12.8,18.8,0.579,0.541,166.2,20.4,78.3,49.5,57.2,11.8,7.2,7.4,1.3,70.8,113.3,113.7,-0.4,8080.8,98.3,-0.4,1.5719999999999998,1.9,0.6,0.201,46,36,0.561,2022
13,Indiana,82,48.5,111.5,41.4,89.5,0.46299999999999997,12.2,35.4,0.344,16.4,21.4,0.768,11.3,32.6,43.9,25.4,7.1,5.6,14.4,20.4,0.564,0.531,157.5,25.5,76.2,50.4,61.2,12.7,7.2,10.0,1.2,70.5,112.6,116.1,-3.5,8116.2,98.0,-3.5,1.6119999999999999,1.8,0.5,0.184,25,57,0.305,2022
14,Golden State,82,48.1,111.0,40.5,86.4,0.469,14.3,39.4,0.364,15.6,20.3,0.769,9.8,35.7,45.5,27.1,8.8,4.5,14.9,21.0,0.5820000000000001,0.552,160.2,22.8,78.7,51.6,66.9,13.5,8.8,9.0,1.3,74.9,112.5,106.9,5.6,8092.0,98.4,5.5,1.669,1.8,0.6,0.18100000000000002,53,29,0.6459999999999999,2022
15,Sacramento,82,48.3,110.3,40.5,88.1,0.46,11.4,33.2,0.344,17.9,23.3,0.768,9.6,33.4,42.9,23.7,7.2,4.5,14.1,18.9,0.561,0.525,157.2,21.3,76.0,48.4,58.5,12.5,7.2,8.1,1.3,67.8,109.9,115.3,-5.4,8230.8,99.7,-5.5,1.585,1.7,0.5,0.203,30,52,0.366,2022
16,Miami,82,48.4,110.0,39.6,84.8,0.467,13.6,35.8,0.379,17.3,21.4,0.8079999999999999,9.8,33.9,43.7,25.5,7.4,3.2,14.6,20.5,0.584,0.547,165.4,23.5,78.0,51.2,64.4,13.4,7.6,7.1,1.3,70.2,113.7,109.1,4.6,7936.4,95.9,4.5,1.6440000000000001,1.8,0.5,0.204,53,29,0.6459999999999999,2022
17,Philadelphia,82,48.3,109.9,39.4,84.5,0.466,11.6,31.8,0.364,19.6,23.8,0.821,8.5,33.8,42.3,23.7,7.7,5.3,12.5,19.4,0.578,0.534,165.1,20.1,76.8,48.9,60.2,11.6,8.0,9.9,1.3,71.2,113.5,110.8,2.7,7940.5,96.2,2.6,1.6019999999999999,1.9,0.6,0.23199999999999998,51,31,0.622,2022
18,Houston,82,48.2,109.7,39.4,86.4,0.456,13.5,38.7,0.349,17.5,24.5,0.713,9.6,32.4,42.0,23.6,7.3,4.7,16.5,20.6,0.565,0.534,151.8,21.7,74.4,47.9,59.8,14.5,7.3,8.7,1.3,65.1,108.4,116.7,-8.4,8301.6,100.9,-8.5,1.598,1.4,0.4,0.20199999999999999,20,62,0.244,2022
19,Toronto,82,48.4,109.4,40.6,91.3,0.445,11.9,34.2,0.349,16.2,21.3,0.759,13.4,32.0,45.3,22.1,9.0,4.6,12.4,19.6,0.5429999999999999,0.51,155.2,28.4,75.6,50.7,54.3,11.0,9.3,9.3,1.2,69.1,112.9,110.6,2.4,7943.4,96.0,2.3,1.5430000000000001,1.8,0.7,0.177,48,34,0.585,2022
20,New Orleans,82,48.2,109.3,40.2,88.0,0.457,10.6,32.1,0.332,18.3,23.2,0.789,12.0,33.2,45.2,25.0,8.3,4.0,14.0,19.7,0.557,0.517,157.8,26.9,78.2,52.0,62.1,12.5,8.5,8.0,1.2,70.5,112.0,113.0,-1.0,8003.3,97.2,-1.0,1.621,1.8,0.6,0.20800000000000002,36,46,0.439,2022
21,Washington,82,48.4,108.6,40.6,86.0,0.47200000000000003,10.5,30.6,0.342,17.0,21.7,0.7829999999999999,9.0,34.1,43.1,25.0,6.4,5.0,13.1,18.8,0.568,0.532,159.7,20.9,76.9,49.4,61.7,12.1,6.5,8.7,1.3,69.8,111.1,114.6,-3.5,8014.7,97.0,-3.4,1.617,1.9,0.5,0.19699999999999998,35,47,0.42700000000000005,2022
22,L.A. Clippers,82,48.2,108.4,40.1,87.4,0.45799999999999996,12.8,34.2,0.374,15.5,19.6,0.7929999999999999,9.1,34.9,44.0,24.0,7.4,5.0,13.7,18.6,0.564,0.531,162.4,20.6,74.4,48.3,59.9,12.5,7.5,8.7,1.2,69.7,110.1,110.1,0.0,8075.0,98.0,0.0,1.599,1.7,0.5,0.17800000000000002,42,40,0.512,2022
23,Dallas,82,48.2,108.0,39.3,85.1,0.461,13.1,37.4,0.35,16.4,21.2,0.7709999999999999,9.3,33.8,43.0,23.4,6.7,4.0,12.5,19.7,0.5720000000000001,0.5379999999999999,158.3,21.3,78.0,49.6,59.5,11.7,7.0,7.4,1.3,68.6,112.9,109.4,3.5,7848.3,95.3,3.3,1.595,1.9,0.5,0.192,52,30,0.634,2022
24,Cleveland,82,48.1,107.8,39.7,84.6,0.469,11.6,32.8,0.355,16.8,22.1,0.76,10.2,34.0,44.2,25.2,7.1,4.2,14.4,17.5,0.5710000000000001,0.5379999999999999,158.4,24.0,76.5,50.8,63.4,13.2,7.3,7.7,1.3,70.7,111.9,109.7,2.2,7898.8,96.1,2.1,1.6340000000000001,1.8,0.5,0.198,44,38,0.537,2022
25,New York,82,48.2,106.5,37.7,86.2,0.43700000000000006,13.2,36.9,0.35700000000000004,18.0,24.1,0.7440000000000001,11.5,34.6,46.1,21.9,7.0,4.9,13.2,20.4,0.55,0.513,153.8,25.1,78.8,51.4,58.1,12.0,7.2,9.9,1.2,66.7,110.4,110.6,-0.1,7906.0,95.9,-0.1,1.581,1.7,0.5,0.20800000000000002,37,45,0.451,2022
26,Portland,82,48.1,106.2,38.5,87.1,0.442,12.7,36.8,0.34600000000000003,16.4,21.6,0.76,10.4,32.5,42.9,22.9,8.0,4.5,14.5,21.1,0.55,0.515,154.8,22.9,76.9,48.9,59.5,13.0,8.1,9.2,1.2,64.8,107.9,116.9,-9.0,8075.0,98.2,-8.9,1.595,1.6,0.6,0.188,27,55,0.32899999999999996,2022
27,Detroit,82,48.2,104.8,38.2,88.6,0.431,11.3,34.6,0.326,17.2,22.0,0.782,11.0,32.0,43.0,23.5,7.7,4.8,14.1,21.9,0.5329999999999999,0.494,153.9,23.4,75.6,48.2,61.5,12.6,7.8,9.0,1.2,62.9,106.1,113.9,-7.8,8105.1,98.3,-7.7,1.615,1.7,0.5,0.19399999999999998,23,59,0.28,2022
28,Orlando,82,48.2,104.2,38.3,88.3,0.434,12.2,36.9,0.331,15.5,19.7,0.787,9.1,35.2,44.3,23.7,6.8,4.5,14.5,19.7,0.5379999999999999,0.503,155.1,19.8,77.2,48.4,62.0,13.0,6.8,8.5,1.2,63.7,104.5,112.5,-8.0,8177.4,99.2,-8.0,1.62,1.6,0.5,0.175,22,60,0.268,2022
29,Oklahoma City,82,48.3,103.7,38.3,89.1,0.43,12.1,37.4,0.32299999999999995,15.0,19.9,0.7559999999999999,10.4,35.2,45.6,22.2,7.6,4.6,13.9,18.3,0.53,0.49700000000000005,150.8,21.8,76.1,48.5,58.0,12.5,7.7,8.9,1.2,64.3,104.6,112.8,-8.2,8130.4,98.5,-8.1,1.58,1.6,0.5,0.16899999999999998,24,58,0.293,2022
